,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,FPL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYISO,NWMT,OVEC,PJM,AEC,PNM,SEC,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW,NB,ERCOT
4856,91.0,,,,91.0,26.0,1.0,5.0,,,,376.0,,56.0,1256.0,,3450.0,511.0,0.0,742.0,0.0,24.0,,1.0,0.0,53.0,2282.0,595.0,,1552.0,1225.0,78.0,0.0,0.0
4857,94.0,,,,161.0,27.0,0.0,5.0,,,,362.0,,56.0,1247.0,,3470.0,508.0,0.0,1224.0,0.0,24.0,,1.0,0.0,79.0,2292.0,633.0,,1706.0,1209.0,80.0,0.0,0.0
4858,95.0,,,,248.0,26.0,0.0,8.0,,,,397.0,,57.0,1246.0,,3523.0,507.0,0.0,2182.0,0.0,24.0,,2.0,0.0,182.0,2319.0,684.0,,2124.0,1269.0,15.0,0.0,0.0
4859,97.0,,,,744.0,25.0,0.0,70.0,,,,475.0,,57.0,1515.0,,3603.0,511.0,0.0,3001.0,0.0,24.0,,2.0,0.0,386.0,2381.0,795.0,,2634.0,1291.0,7.0,0.0,0.0
4860,143.0,,,,1154.0,26.0,0.0,72.0,,,,592.0,,57.0,1352.0,,3645.0,511.0,0.0,4983.0,0.0,23.0,,2.0,305.0,515.0,2407.0,853.0,,3118.0,1363.0,7.0,0.0,0.0
4861,143.0,,,,1211.0,26.0,0.0,72.0,,,,537.0,,57.0,1854.0,,3681.0,509.0,0.0,5429.0,0.0,23.0,,1.0,523.0,1222.0,2411.0,960.0,,3565.0,1412.0,7.0,0.0,0.0
4862,144.0,,,,1525.0,26.0,0.0,72.0,,,,740.0,,48.0,1940.0,,3704.0,517.0,0.0,5506.0,0.0,23.0,,1.0,739.0,1987.0,2524.0,1156.0,,3684.0,1420.0,7.0,0.0,0.0
4863,143.0,,,,1700.0,25.0,0.0,72.0,,,,702.0,,47.0,2082.0,,3214.0,508.0,0.0,5108.0,0.0,23.0,,55.0,898.0,2448.0,2540.0,1169.0,,3780.0,1438.0,7.0,0.0,0.0
4864,144.0,,,,1620.0,26.0,0.0,71.0,,,,951.0,,54.0,2221.0,,2560.0,514.0,0.0,4578.0,2.0,23.0,,73.0,1051.0,2706.0,2549.0,1167.0,,3776.0,1515.0,7.0,0.0,0.0
4865,143.0,,,,1639.0,36.0,1.0,73.0,,,,829.0,,59.0,2207.0,,3289.0,510.0,0.0,3311.0,2.0,23.0,,74.0,979.0,2622.0,2545.0,1174.0,,3872.0,1560.0,7.0,0.0,0.0
4866,143.0,,,,1575.0,25.0,51.0,71.0,,,,669.0,,58.0,2155.0,,3479.0,506.0,0.0,2030.0,2.0,23.0,,73.0,473.0,2393.0,2606.0,1160.0,,3654.0,1551.0,7.0,0.0,0.0
4867,143.0,,,,1490.0,25.0,79.0,73.0,,,,704.0,,58.0,1947.0,,3533.0,504.0,0.0,2018.0,2.0,23.0,,74.0,235.0,1765.0,2625.0,1143.0,,2961.0,1545.0,7.0,0.0,0.0
4868,97.0,,,,1366.0,25.0,54.0,71.0,,,,695.0,,58.0,1594.0,,3472.0,508.0,0.0,1335.0,2.0,23.0,,73.0,123.0,1259.0,2627.0,1021.0,,2722.0,1557.0,7.0,0.0,0.0
4869,94.0,,,,1392.0,25.0,13.0,72.0,,,,667.0,,56.0,1346.0,,3462.0,508.0,0.0,1121.0,2.0,23.0,,73.0,0.0,782.0,2609.0,976.0,,2582.0,1543.0,7.0,0.0,0.0
4870,95.0,,,,1177.0,24.0,2.0,72.0,,,,524.0,,55.0,1290.0,,3327.0,507.0,0.0,1028.0,2.0,23.0,,143.0,0.0,595.0,2583.0,905.0,,2377.0,1524.0,7.0,0.0,0.0
4871,91.0,,,,589.0,24.0,0.0,72.0,,,,425.0,,54.0,1235.0,,3068.0,507.0,0.0,562.0,2.0,23.0,,128.0,0.0,422.0,2577.0,825.0,,2141.0,1451.0,7.0,0.0,0.0
4872,1.0,,,,120.0,25.0,0.0,71.0,,,,392.0,,53.0,1204.0,,2679.0,511.0,0.0,538.0,2.0,23.0,,0.0,0.0,280.0,2446.0,730.0,,2002.0,1342.0,7.0,0.0,0.0
4873,1.0,,,,0.0,25.0,0.0,70.0,,,,387.0,,52.0,1214.0,,2617.0,505.0,0.0,585.0,2.0,23.0,,2.0,0.0,225.0,2223.0,644.0,,1805.0,1296.0,7.0,0.0,0.0
4874,1.0,,,,0.0,25.0,0.0,72.0,,,,381.0,,51.0,1219.0,,2516.0,505.0,0.0,524.0,2.0,23.0,,1.0,0.0,268.0,2187.0,645.0,,1797.0,1224.0,7.0,0.0,0.0
4875,0.0,,,,0.0,25.0,0.0,72.0,,,,388.0,,49.0,1219.0,,2401.0,505.0,0.0,519.0,2.0,23.0,,2.0,0.0,261.0,2152.0,645.0,,1446.0,1164.0,7.0,0.0,0.0
4876,1.0,,,,0.0,25.0,0.0,72.0,,,,408.0,,47.0,1219.0,,2309.0,505.0,0.0,585.0,2.0,23.0,,1.0,0.0,329.0,2150.0,646.0,,1403.0,1191.0,7.0,0.0,0.0
4877,0.0,,,,0.0,25.0,0.0,71.0,,,,425.0,,46.0,1219.0,,2408.0,502.0,0.0,653.0,2.0,23.0,,1.0,0.0,326.0,2148.0,646.0,,1153.0,1164.0,7.0,0.0,0.0
4878,1.0,,,,27.0,25.0,11.0,71.0,,,,458.0,,43.0,1213.0,,2823.0,502.0,0.0,766.0,2.0,23.0,,1.0,0.0,211.0,2245.0,648.0,,1423.0,1165.0,7.0,0.0,0.0
4879,1.0,,,,71.0,24.0,39.0,71.0,,,,464.0,,41.0,1210.0,,3024.0,509.0,0.0,857.0,2.0,23.0,,1.0,0.0,123.0,2382.0,645.0,,1741.0,1184.0,7.0,0.0,0.0
4880,0.0,,,,64.0,26.0,0.0,71.0,,,,522.0,,12.0,1238.0,,3250.0,499.0,0.0,941.0,1.0,23.0,,2.0,0.0,76.0,2305.0,651.0,,1849.0,1224.0,7.0,0.0,0.0
4881,0.0,,,,63.0,25.0,0.0,73.0,,,,695.0,,0.0,1232.0,,3336.0,493.0,0.0,1272.0,0.0,23.0,,1.0,0.0,235.0,2316.0,693.0,,2108.0,568.0,7.0,0.0,0.0
4882,1.0,,,,246.0,25.0,0.0,71.0,,,,735.0,,0.0,1227.0,,3486.0,495.0,0.0,1237.0,0.0,23.0,,2.0,0.0,330.0,2354.0,692.0,,2408.0,1235.0,7.0,0.0,0.0
4883,1.0,,,,619.0,25.0,0.0,71.0,,,,541.0,,0.0,1261.0,,3491.0,487.0,0.0,1164.0,0.0,23.0,,1.0,0.0,386.0,2356.0,777.0,,2945.0,1289.0,7.0,0.0,0.0
4884,23.0,,,,1263.0,25.0,0.0,71.0,,,,585.0,,0.0,1322.0,,3209.0,494.0,0.0,1927.0,1.0,23.0,,1.0,135.0,483.0,2370.0,963.0,,3079.0,1292.0,7.0,0.0,0.0
4885,153.0,,,,1645.0,25.0,0.0,73.0,,,,571.0,,0.0,2370.0,,3351.0,488.0,0.0,2462.0,1.0,23.0,,0.0,458.0,931.0,2418.0,969.0,,3352.0,1350.0,7.0,0.0,0.0
4886,160.0,,,,1310.0,26.0,0.0,71.0,,,,553.0,,9.0,2294.0,,3474.0,484.0,0.0,3827.0,1.0,23.0,,2.0,829.0,1414.0,2500.0,1163.0,,3777.0,1446.0,7.0,0.0,0.0
4887,172.0,,,,1056.0,25.0,0.0,72.0,,,,545.0,,36.0,2866.0,,3585.0,492.0,0.0,4368.0,0.0,23.0,,24.0,1009.0,1996.0,2559.0,1169.0,,4063.0,1516.0,7.0,0.0,0.0
4888,171.0,,,,879.0,25.0,0.0,72.0,,,,627.0,,53.0,2965.0,,3675.0,493.0,0.0,4124.0,0.0,23.0,,74.0,1059.0,2216.0,2558.0,1174.0,,4335.0,1542.0,7.0,0.0,0.0
4889,171.0,,,,757.0,37.0,42.0,72.0,,,,787.0,,60.0,2947.0,,3984.0,494.0,0.0,2581.0,0.0,23.0,,73.0,873.0,2094.0,2565.0,1188.0,,4470.0,1548.0,7.0,0.0,0.0
4890,170.0,,,,485.0,24.0,82.0,71.0,,,,1082.0,,59.0,2704.0,,3917.0,501.0,0.0,1893.0,0.0,23.0,,73.0,570.0,1773.0,2596.0,1095.0,,4423.0,1553.0,7.0,0.0,0.0
4891,172.0,,,,57.0,24.0,40.0,72.0,,,,955.0,,59.0,1522.0,,3681.0,501.0,0.0,1581.0,0.0,23.0,,75.0,185.0,1691.0,2592.0,1063.0,,4062.0,1548.0,7.0,0.0,0.0
4892,169.0,,,,67.0,25.0,2.0,72.0,,,,792.0,,59.0,2028.0,,3660.0,502.0,0.0,792.0,0.0,23.0,,73.0,30.0,1269.0,2568.0,910.0,,3488.0,1541.0,7.0,0.0,0.0
4893,27.0,,,,75.0,25.0,0.0,72.0,,,,709.0,,57.0,1478.0,,3480.0,498.0,0.0,697.0,0.0,23.0,,72.0,0.0,945.0,2513.0,808.0,,2918.0,1540.0,7.0,0.0,0.0
4894,20.0,,,,62.0,24.0,0.0,72.0,,,,464.0,,57.0,1283.0,,3463.0,502.0,0.0,690.0,0.0,23.0,,58.0,0.0,547.0,2491.0,741.0,,2541.0,1526.0,7.0,0.0,0.0
4895,16.0,,,,0.0,25.0,5.0,71.0,,,,463.0,,57.0,1213.0,,3198.0,501.0,0.0,551.0,0.0,23.0,,125.0,0.0,425.0,2466.0,670.0,,2242.0,1452.0,7.0,0.0,0.0
4896,0.0,,,,0.0,25.0,7.0,72.0,,,,452.0,,56.0,1193.0,,2877.0,499.0,0.0,684.0,0.0,23.0,,70.0,0.0,223.0,2454.0,594.0,,1584.0,1415.0,7.0,0.0,0.0
4897,0.0,,,,0.0,25.0,0.0,70.0,,,,423.0,,56.0,1179.0,,2665.0,502.0,0.0,703.0,0.0,23.0,,18.0,0.0,319.0,2169.0,533.0,,808.0,1390.0,7.0,0.0,0.0
4898,0.0,,,,0.0,25.0,0.0,72.0,,,,415.0,,56.0,1152.0,,2521.0,497.0,0.0,819.0,0.0,23.0,,2.0,0.0,308.0,2152.0,534.0,,969.0,1323.0,7.0,0.0,0.0
4899,0.0,,,,0.0,25.0,0.0,72.0,,,,389.0,,57.0,1151.0,,2460.0,495.0,0.0,869.0,0.0,23.0,,2.0,0.0,296.0,2138.0,531.0,,1617.0,1347.0,7.0,0.0,0.0
4900,1.0,,,,0.0,25.0,30.0,71.0,,,,376.0,,56.0,1151.0,,2461.0,492.0,0.0,921.0,0.0,23.0,,3.0,0.0,289.0,2139.0,533.0,,1673.0,1306.0,7.0,0.0,0.0
4901,0.0,,,,0.0,25.0,32.0,73.0,,,,375.0,,56.0,1143.0,,2541.0,494.0,0.0,1159.0,0.0,23.0,,1.0,0.0,196.0,2135.0,528.0,,1855.0,1278.0,7.0,0.0,0.0
4902,0.0,,,,0.0,25.0,0.0,71.0,,,,388.0,,57.0,1139.0,,2938.0,491.0,0.0,1078.0,0.0,23.0,,2.0,0.0,189.0,2202.0,534.0,,2112.0,1296.0,7.0,0.0,0.0
4903,1.0,,,,0.0,25.0,0.0,71.0,,,,422.0,,57.0,1150.0,,3241.0,489.0,0.0,906.0,1.0,23.0,,2.0,0.0,169.0,2411.0,596.0,,2295.0,1276.0,7.0,0.0,0.0
4904,0.0,,,,0.0,26.0,0.0,71.0,,,,423.0,,58.0,1171.0,,3431.0,487.0,0.0,881.0,0.0,23.0,,2.0,0.0,109.0,2413.0,596.0,,2539.0,1330.0,7.0,0.0,0.0
4905,1.0,,,,0.0,26.0,0.0,71.0,,,,428.0,,58.0,1189.0,,3350.0,493.0,0.0,988.0,0.0,23.0,,2.0,0.0,126.0,2469.0,604.0,,2736.0,1248.0,7.0,0.0,0.0
4906,0.0,,,,0.0,29.0,0.0,71.0,,,,461.0,,59.0,1201.0,,3379.0,487.0,0.0,1112.0,0.0,23.0,,3.0,0.0,105.0,2452.0,613.0,,2775.0,1318.0,7.0,0.0,0.0
4907,1.0,,,,0.0,29.0,0.0,72.0,,,,512.0,,59.0,1264.0,,3461.0,493.0,0.0,1718.0,0.0,23.0,,1.0,38.0,112.0,2467.0,657.0,,2951.0,1312.0,7.0,0.0,0.0
4908,25.0,,,,23.0,28.0,0.0,71.0,,,,671.0,,59.0,1573.0,,3611.0,494.0,0.0,2984.0,0.0,23.0,,2.0,78.0,289.0,2481.0,745.0,,3008.0,1369.0,7.0,0.0,0.0
4909,167.0,,,,403.0,28.0,0.0,71.0,,,,749.0,,59.0,1563.0,,3816.0,487.0,0.0,4098.0,0.0,23.0,,2.0,283.0,708.0,2498.0,858.0,,3223.0,1442.0,7.0,0.0,0.0
4910,172.0,,,,494.0,29.0,0.0,71.0,,,,829.0,,59.0,1932.0,,3891.0,480.0,0.0,5037.0,0.0,23.0,,1.0,490.0,1412.0,2511.0,1092.0,,3383.0,1455.0,7.0,0.0,0.0
4911,174.0,,,,728.0,28.0,0.0,71.0,,,,1099.0,,60.0,2494.0,,3891.0,483.0,0.0,5310.0,0.0,23.0,,2.0,882.0,1749.0,2563.0,1164.0,,3439.0,1477.0,7.0,0.0,0.0
4912,171.0,,,,1088.0,28.0,0.0,71.0,,,,1503.0,,57.0,2915.0,,3913.0,486.0,0.0,5928.0,0.0,23.0,,1.0,974.0,2158.0,2561.0,1167.0,,3506.0,1491.0,7.0,0.0,0.0
4913,170.0,,,,1409.0,38.0,0.0,72.0,,,,1877.0,,59.0,3047.0,,3984.0,484.0,0.0,5355.0,0.0,23.0,,1.0,862.0,2397.0,2632.0,1216.0,,3517.0,1546.0,7.0,0.0,0.0
4914,171.0,,,,1488.0,28.0,26.0,71.0,,,,1698.0,,57.0,2893.0,,3896.0,491.0,0.0,3397.0,0.0,23.0,,63.0,593.0,2208.0,2600.0,1192.0,,3514.0,1549.0,7.0,0.0,0.0
4915,171.0,,,,1223.0,28.0,44.0,71.0,,,,1146.0,,57.0,2149.0,,4045.0,487.0,0.0,2333.0,0.0,23.0,,74.0,213.0,1881.0,2541.0,1136.0,,3367.0,1547.0,7.0,0.0,0.0
4916,169.0,,,,487.0,28.0,44.0,71.0,,,,675.0,,56.0,1801.0,,3812.0,486.0,0.0,1648.0,0.0,23.0,,111.0,30.0,1324.0,2535.0,845.0,,3336.0,1556.0,7.0,0.0,0.0
4917,27.0,,,,230.0,27.0,45.0,71.0,,,,552.0,,56.0,1349.0,,3704.0,487.0,0.0,970.0,0.0,23.0,,149.0,0.0,1288.0,2512.0,791.0,,2929.0,1572.0,7.0,0.0,0.0
4918,21.0,,,,66.0,28.0,38.0,71.0,,,,481.0,,53.0,1247.0,,3642.0,488.0,0.0,878.0,0.0,23.0,,135.0,0.0,1225.0,2493.0,767.0,,2112.0,1481.0,7.0,0.0,0.0
4919,20.0,,,,0.0,28.0,3.0,71.0,,,,340.0,,52.0,1199.0,,3421.0,488.0,0.0,649.0,0.0,23.0,,123.0,0.0,1014.0,2449.0,747.0,,1621.0,1475.0,7.0,0.0,0.0
4920,1.0,,,,0.0,28.0,0.0,71.0,,,,338.0,,51.0,1165.0,,3156.0,483.0,0.0,612.0,0.0,23.0,,72.0,0.0,471.0,2428.0,603.0,,1444.0,1385.0,7.0,0.0,0.0
4921,1.0,,,,0.0,28.0,0.0,71.0,,,,344.0,,49.0,1127.0,,2943.0,484.0,0.0,550.0,0.0,23.0,,44.0,0.0,368.0,2044.0,494.0,,969.0,1299.0,7.0,0.0,0.0
4922,0.0,,,,0.0,28.0,7.0,51.0,,,,336.0,,50.0,1127.0,,2712.0,483.0,0.0,556.0,0.0,23.0,,1.0,0.0,359.0,2035.0,495.0,,501.0,1203.0,7.0,0.0,0.0
4923,1.0,,,,0.0,28.0,0.0,8.0,,,,338.0,,49.0,1128.0,,2637.0,479.0,0.0,550.0,0.0,23.0,,1.0,0.0,357.0,2036.0,491.0,,276.0,1115.0,7.0,0.0,0.0
4924,0.0,,,,0.0,27.0,14.0,5.0,,,,329.0,,48.0,1126.0,,2706.0,477.0,0.0,555.0,0.0,23.0,,2.0,0.0,344.0,2036.0,489.0,,222.0,1067.0,7.0,0.0,0.0
4925,1.0,,,,0.0,28.0,45.0,5.0,,,,334.0,,48.0,1120.0,,2947.0,475.0,0.0,768.0,0.0,23.0,,1.0,0.0,177.0,2034.0,497.0,,338.0,1181.0,7.0,0.0,0.0
4926,1.0,,,,0.0,28.0,24.0,20.0,,,,363.0,,48.0,1118.0,,3227.0,478.0,0.0,810.0,0.0,23.0,,1.0,0.0,263.0,2133.0,496.0,,949.0,1192.0,7.0,0.0,0.0
4927,0.0,,,,0.0,28.0,10.0,71.0,,,,387.0,,49.0,1132.0,,3467.0,476.0,0.0,768.0,0.0,23.0,,2.0,0.0,283.0,2338.0,548.0,,1479.0,1218.0,7.0,0.0,0.0
4928,1.0,,,,0.0,27.0,0.0,71.0,,,,387.0,,49.0,1163.0,,3508.0,475.0,0.0,753.0,0.0,23.0,,1.0,0.0,261.0,2340.0,599.0,,2177.0,1214.0,7.0,0.0,0.0
4929,0.0,,,,1.0,28.0,0.0,71.0,,,,383.0,,50.0,1189.0,,3507.0,476.0,0.0,1198.0,0.0,23.0,,1.0,0.0,258.0,2341.0,644.0,,2716.0,1290.0,7.0,0.0,0.0
4930,1.0,,,,45.0,28.0,0.0,71.0,,,,435.0,,49.0,1191.0,,3473.0,475.0,0.0,1243.0,0.0,23.0,,2.0,0.0,237.0,2359.0,688.0,,2877.0,1199.0,7.0,0.0,0.0
4931,0.0,,,,114.0,28.0,0.0,73.0,,,,668.0,,50.0,1222.0,,3494.0,481.0,0.0,1644.0,0.0,23.0,,1.0,0.0,256.0,2380.0,753.0,,3162.0,1276.0,22.0,0.0,0.0
4932,21.0,,,,488.0,27.0,0.0,71.0,,,,746.0,,51.0,1227.0,,3639.0,478.0,0.0,3416.0,0.0,23.0,,1.0,220.0,236.0,2412.0,842.0,,3200.0,1369.0,72.0,0.0,0.0
4933,165.0,,,,1204.0,26.0,0.0,71.0,,,,769.0,,51.0,1773.0,,3825.0,476.0,0.0,5344.0,0.0,23.0,,2.0,365.0,630.0,2425.0,931.0,,3228.0,1478.0,79.0,0.0,0.0
4934,174.0,,,,1774.0,27.0,0.0,73.0,,,,720.0,,51.0,2474.0,,4049.0,473.0,0.0,5672.0,0.0,24.0,,1.0,683.0,1153.0,2437.0,1037.0,,3375.0,1525.0,75.0,0.0,0.0
4935,168.0,,,,2116.0,27.0,0.0,71.0,,,,822.0,,51.0,2709.0,,4074.0,478.0,0.0,6157.0,0.0,24.0,,2.0,1065.0,1670.0,2444.0,1103.0,,3385.0,1622.0,80.0,0.0,0.0
4936,170.0,,,,2111.0,26.0,10.0,73.0,,,,1662.0,,51.0,2742.0,,4061.0,474.0,0.0,5768.0,0.0,24.0,,0.0,1066.0,2059.0,2445.0,1195.0,,3449.0,1632.0,83.0,0.0,0.0
4937,169.0,,,,2249.0,37.0,42.0,71.0,,,,1785.0,,50.0,2806.0,,4068.0,476.0,0.0,5633.0,0.0,23.0,,53.0,807.0,2325.0,2446.0,1196.0,,4214.0,1634.0,88.0,0.0,0.0
4938,169.0,,,,2318.0,26.0,41.0,73.0,,,,1601.0,,50.0,2781.0,,4044.0,479.0,0.0,4437.0,0.0,24.0,,72.0,335.0,2518.0,2484.0,1192.0,,4704.0,1639.0,87.0,0.0,0.0
4939,168.0,,,,1924.0,27.0,30.0,71.0,,,,1155.0,,49.0,2734.0,,3911.0,476.0,0.0,2192.0,0.0,24.0,,74.0,40.0,2006.0,2483.0,1183.0,,4633.0,1639.0,58.0,0.0,0.0
4940,169.0,,,,1767.0,26.0,1.0,72.0,,,,886.0,,49.0,2139.0,,3697.0,478.0,0.0,1792.0,0.0,23.0,,115.0,30.0,1459.0,2486.0,930.0,,4626.0,1621.0,87.0,0.0,0.0
4941,25.0,,,,1298.0,27.0,0.0,26.0,,,,685.0,,48.0,1243.0,,3615.0,477.0,0.0,940.0,0.0,23.0,,145.0,0.0,1098.0,2397.0,815.0,,4486.0,1608.0,85.0,0.0,0.0
4942,22.0,,,,347.0,27.0,0.0,5.0,,,,423.0,,48.0,1231.0,,3547.0,477.0,0.0,758.0,0.0,24.0,,91.0,0.0,721.0,2391.0,759.0,,3743.0,1615.0,83.0,0.0,0.0
4943,20.0,,,,0.0,27.0,4.0,6.0,,,,350.0,,49.0,1193.0,,3438.0,478.0,0.0,612.0,0.0,23.0,,72.0,0.0,514.0,2316.0,635.0,,2805.0,1506.0,87.0,0.0,0.0
4944,21.0,,,,0.0,27.0,4.0,4.0,,,,328.0,,47.0,1163.0,,3239.0,475.0,0.0,628.0,0.0,24.0,,67.0,0.0,320.0,2300.0,546.0,,2181.0,1472.0,87.0,0.0,0.0
4945,20.0,,,,0.0,27.0,0.0,4.0,,,,329.0,,49.0,1145.0,,2893.0,475.0,0.0,574.0,0.0,24.0,,24.0,0.0,262.0,2001.0,511.0,,1036.0,1349.0,81.0,0.0,0.0
4946,22.0,,,,0.0,26.0,0.0,5.0,,,,325.0,,47.0,1158.0,,2642.0,478.0,0.0,638.0,0.0,24.0,,1.0,0.0,260.0,1988.0,511.0,,900.0,1265.0,82.0,0.0,0.0
4947,21.0,,,,0.0,28.0,0.0,6.0,,,,327.0,,47.0,1135.0,,2534.0,468.0,0.0,698.0,0.0,24.0,,2.0,0.0,282.0,1980.0,505.0,,686.0,1160.0,83.0,0.0,0.0
4948,22.0,,,,0.0,27.0,0.0,5.0,,,,328.0,,48.0,1136.0,,2721.0,472.0,0.0,720.0,0.0,24.0,,0.0,0.0,356.0,1966.0,502.0,,649.0,1122.0,85.0,0.0,0.0
4949,21.0,,,,0.0,26.0,0.0,5.0,,,,332.0,,48.0,1136.0,,2734.0,468.0,0.0,802.0,0.0,23.0,,0.0,0.0,182.0,1983.0,502.0,,789.0,1196.0,84.0,0.0,0.0
4950,23.0,,,,0.0,28.0,0.0,5.0,,,,474.0,,47.0,1140.0,,2720.0,467.0,0.0,897.0,0.0,23.0,,1.0,0.0,174.0,2112.0,506.0,,1499.0,1204.0,87.0,0.0,0.0
4951,25.0,,,,0.0,27.0,0.0,5.0,,,,382.0,,49.0,1176.0,,3456.0,428.0,0.0,1039.0,0.0,24.0,,2.0,0.0,239.0,2316.0,553.0,,2397.0,1257.0,81.0,0.0,0.0
4952,166.0,,,,0.0,28.0,0.0,53.0,,,,373.0,,49.0,1199.0,,3577.0,465.0,0.0,1088.0,0.0,24.0,,1.0,0.0,171.0,2424.0,649.0,,2874.0,1285.0,79.0,0.0,0.0
4953,168.0,,,,0.0,27.0,0.0,72.0,,,,410.0,,49.0,1213.0,,3588.0,468.0,0.0,1174.0,0.0,24.0,,1.0,0.0,163.0,2433.0,713.0,,2941.0,1444.0,85.0,0.0,0.0
4954,170.0,,,,161.0,28.0,2.0,71.0,,,,572.0,,49.0,1209.0,,3655.0,461.0,0.0,1453.0,0.0,24.0,,1.0,0.0,169.0,2445.0,720.0,,3138.0,1371.0,86.0,0.0,0.0
4955,169.0,,,,194.0,27.0,38.0,72.0,,,,562.0,,49.0,1231.0,,3773.0,463.0,0.0,2627.0,0.0,24.0,,0.0,30.0,184.0,2450.0,771.0,,3251.0,1405.0,85.0,0.0,0.0
4956,169.0,,,,488.0,27.0,45.0,71.0,,,,503.0,,51.0,1769.0,,3824.0,459.0,0.0,4521.0,0.0,28.0,,2.0,221.0,355.0,2473.0,957.0,,3339.0,1431.0,86.0,0.0,0.0
4957,170.0,,,,637.0,28.0,45.0,71.0,,,,493.0,,51.0,2158.0,,3836.0,459.0,0.0,4717.0,0.0,28.0,,1.0,388.0,735.0,2532.0,1012.0,,4182.0,1470.0,84.0,0.0,0.0
4958,168.0,,,,949.0,27.0,52.0,72.0,,,,948.0,,51.0,2256.0,,3963.0,460.0,0.0,5421.0,0.0,28.0,,1.0,518.0,1786.0,2526.0,1073.0,,4545.0,1509.0,84.0,0.0,0.0
4959,170.0,,,,1210.0,28.0,51.0,71.0,,,,1386.0,,51.0,2798.0,,3981.0,457.0,0.0,5996.0,0.0,28.0,,32.0,845.0,2189.0,2529.0,1187.0,,4682.0,1615.0,84.0,0.0,0.0
4960,170.0,,,,1911.0,29.0,52.0,71.0,,,,1741.0,,51.0,2875.0,,4151.0,452.0,0.0,5720.0,0.0,27.0,,74.0,948.0,2290.0,2531.0,1205.0,,4728.0,1636.0,82.0,0.0,0.0
4961,169.0,,,,2211.0,39.0,51.0,71.0,,,,1788.0,,52.0,3001.0,,4149.0,459.0,0.0,5010.0,0.0,28.0,,84.0,802.0,2146.0,2535.0,1206.0,,4700.0,1634.0,86.0,0.0,0.0
4962,169.0,,,,2047.0,27.0,52.0,71.0,,,,1538.0,,51.0,2896.0,,4219.0,459.0,0.0,3312.0,0.0,28.0,,127.0,605.0,2102.0,2534.0,1211.0,,4652.0,1616.0,86.0,0.0,0.0
4963,168.0,,,,1665.0,28.0,51.0,71.0,,,,857.0,,53.0,2680.0,,4203.0,463.0,0.0,2260.0,0.0,27.0,,124.0,209.0,1744.0,2533.0,1132.0,,4251.0,1636.0,88.0,0.0,0.0
4964,169.0,,,,1147.0,28.0,52.0,72.0,,,,376.0,,52.0,1827.0,,3936.0,460.0,0.0,1065.0,0.0,27.0,,125.0,57.0,1094.0,2474.0,981.0,,3829.0,1640.0,88.0,0.0,0.0
4965,169.0,,,,869.0,28.0,50.0,71.0,,,,326.0,,52.0,1485.0,,3574.0,465.0,0.0,845.0,0.0,27.0,,148.0,0.0,754.0,2471.0,817.0,,3346.0,1586.0,92.0,0.0,0.0
4966,168.0,,,,168.0,27.0,68.0,71.0,,,,322.0,,52.0,1257.0,,3476.0,459.0,0.0,718.0,0.0,27.0,,133.0,0.0,561.0,2465.0,749.0,,2981.0,1550.0,90.0,0.0,0.0
4967,168.0,,,,0.0,28.0,80.0,21.0,,,,307.0,,53.0,1189.0,,3385.0,464.0,0.0,654.0,0.0,27.0,,71.0,0.0,633.0,2392.0,619.0,,2141.0,1522.0,91.0,0.0,0.0
4968,9.0,,,,0.0,28.0,21.0,5.0,,,,313.0,,53.0,1178.0,,3307.0,464.0,0.0,704.0,0.0,27.0,,71.0,0.0,289.0,2340.0,522.0,,1279.0,1433.0,91.0,0.0,0.0
4969,1.0,,,,0.0,27.0,0.0,4.0,,,,310.0,,53.0,1144.0,,3095.0,462.0,0.0,628.0,0.0,28.0,,32.0,0.0,208.0,2017.0,571.0,,818.0,1275.0,85.0,0.0,0.0
4970,0.0,,,,0.0,27.0,0.0,5.0,,,,305.0,,54.0,1132.0,,2736.0,465.0,0.0,647.0,0.0,27.0,,2.0,0.0,201.0,1961.0,575.0,,730.0,1214.0,90.0,0.0,0.0
4971,1.0,,,,0.0,27.0,0.0,5.0,,,,305.0,,54.0,1129.0,,2494.0,463.0,0.0,579.0,0.0,28.0,,2.0,0.0,240.0,1933.0,570.0,,712.0,1082.0,88.0,0.0,0.0
4972,0.0,,,,0.0,27.0,0.0,5.0,,,,299.0,,55.0,1127.0,,2375.0,466.0,0.0,632.0,0.0,27.0,,0.0,0.0,201.0,1931.0,569.0,,660.0,1073.0,82.0,0.0,0.0
4973,1.0,,,,0.0,27.0,0.0,5.0,,,,296.0,,56.0,1128.0,,2395.0,462.0,0.0,629.0,0.0,27.0,,2.0,94.0,126.0,1950.0,568.0,,633.0,1091.0,85.0,0.0,0.0
4974,0.0,,,,0.0,28.0,0.0,5.0,,,,310.0,,55.0,1131.0,,2317.0,468.0,0.0,658.0,0.0,27.0,,1.0,94.0,126.0,2174.0,563.0,,659.0,1106.0,85.0,0.0,0.0
4975,2.0,,,,0.0,28.0,0.0,49.0,,,,318.0,,56.0,1193.0,,2478.0,468.0,0.0,853.0,0.0,27.0,,2.0,94.0,151.0,2233.0,559.0,,618.0,1108.0,82.0,0.0,0.0
