Name,Bus,Fuel,Max_Cap,Min_Cap,Heat_Rate
UNION_132,34142,BIT (Bituminous Coal),669.3,282.68,0.0
GHENT,34142,BIT (Bituminous Coal),2225.92,683.99,17.9108422325
INSTITUTE,35396,BIT (Bituminous Coal),12.6,3.4,0.0
WINFIELD,35396,BIT (Bituminous Coal),2932.59,931.14,24.058468576666666
GLASGOW,35396,BIT (Bituminous Coal),439.2,100.78,11.74364048
NEWMARTINSVILLE,35527,BIT (Bituminous Coal),166.07999999999998,50.68,0.0
NEWHAVEN,35527,BIT (Bituminous Coal),1910.0,454.14,17.0330443404
WOODSFIELD,35527,DFO (Distillate Fuel Oil),7.8,2.38,0.0175
SHADYSIDE,35527,DFO (Distillate Fuel Oil),7.5,3.48,0.0
BELMONT_133,35431,BIT (Bituminous Coal),1368.0,259.40999999999997,27.046409725
SAINTMARYS,35431,NG (Natural Gas),344.0,94.74,6.2310235065
HAYWOOD,35438,BIT (Bituminous Coal),2052.0,629.4100000000001,18.124384109999998
MOUNDSVILLE,35471,BIT (Bituminous Coal),2345.1,600.04,21.079795698
MANCHESTER,36881,DFO (Distillate Fuel Oil),689.3000000000001,207.31,15.148047785000001
ABERDEEN,36881,BIT (Bituminous Coal),2451.5999999999995,836.5200000000001,6.3110071375
LEBANON_134,36215,DFO (Distillate Fuel Oil),30.6,10.04,0.18259999999999998
TRENTON_135,36215,NG (Natural Gas),1172.8200000000002,347.54999999999995,5.339333747833333
COLUMBUS,36215,DFO (Distillate Fuel Oil),8.1,1.5199999999999998,0.007000000000000001
PROSPECT,36215,DFO (Distillate Fuel Oil),1.8,0.71,0.0
HAMILTON,36215,NG (Natural Gas),161.10000000000002,43.41,4.735379529833334
DAYTON,36215,DFO (Distillate Fuel Oil),821.61,254.43000000000006,2.7642905955416666
MIAMISBURG,36215,NG (Natural Gas),377.6,84.36,8.112897493333334
CINCINNATI,36215,BIT (Bituminous Coal),12.5,5.94,8.176761434
MONROE_136,36215,DFO (Distillate Fuel Oil),159.1,28.24,2.7436966355
MIDDLETOWN_137,36215,BIT (Bituminous Coal),7.5,0.79,0.0
LOCKBOURNE,36215,BIT (Bituminous Coal),106.2,37.26,9.726163804
MOUNTSTERLING,36215,NG (Natural Gas),564.0,204.29000000000002,5.3638996635
GREENSPRINGS,36215,NG (Natural Gas),24.75,2.87,4.725236262
GALION,36215,DFO (Distillate Fuel Oil),5.4,1.35,0.0
LAWRENCEBURG,36215,NG (Natural Gas),1231.98,352.42,6.679569387833333
STRATTON,36836,BIT (Bituminous Coal),2455.62,540.97,19.391695358333333
DOVER_138,37440,NG (Natural Gas),60.400000000000006,12.68,2.0966162682
GREENSPRINGS_139,37440,NG (Natural Gas),24.75,10.65,4.69326771
LORAIN,37440,NG (Natural Gas),555.6,234.03000000000003,4.349115337
AVONLAKE,37440,BIT (Bituminous Coal),766.0,242.93,9.017222525
MANSFIELD,37440,NG (Natural Gas),4.68,0.7799999999999999,0.0
WADSWORTH,37440,DFO (Distillate Fuel Oil),5.4,1.22,0.1445
CLEVELAND_140,37440,DFO (Distillate Fuel Oil),19.52,5.199999999999999,2.3176335975
ORRVILLE,37440,DFO (Distillate Fuel Oil),91.4,21.499999999999996,3.6190466116666666
KENT,37440,NG (Natural Gas),13.2,5.1,4.606340693
SHELBY,37440,DFO (Distillate Fuel Oil),6.6,2.39,0.04700000000000001
SEVILLE,37440,DFO (Distillate Fuel Oil),5.4,0.9299999999999999,0.04533333333333334
CUYAHOGAFALLS,37440,DFO (Distillate Fuel Oil),9.0,3.31,0.27899999999999997
BEVERLY,37150,NG (Natural Gas),2244.3,635.03,10.360504686125001
WATERFORD_141,37150,NG (Natural Gas),921.6,288.79999999999995,6.92225059175
JACKSONCENTER,42822,DFO (Distillate Fuel Oil),1.8,0.3,0.0
PIQUA,42822,DFO (Distillate Fuel Oil),36.3,13.709999999999999,0.5685
SIDNEY,42822,DFO (Distillate Fuel Oil),13.5,4.76,0.08259999999999999
GREENVILLE_142,42822,NG (Natural Gas),236.0,75.44,4.9828331622499995
CONVOY,42822,NG (Natural Gas),594.0,182.3,6.606271659333333
PONETO,42822,NG (Natural Gas),238.0,53.440000000000005,3.975624054
COLUMBUS_143,42822,BIT (Bituminous Coal),300.0,110.89000000000001,10.853500275
PERU,42822,BIT (Bituminous Coal),34.5,11.51,8.184242294499999
SULLIVAN,42822,BIT (Bituminous Coal),1080.0,286.3,24.275950545
MITCHELL,42822,NG (Natural Gas),402.0,79.67,5.005690027666667
PETERSBURG_144,42822,BIT (Bituminous Coal),2146.68,505.43,23.9604730975
WHEATLAND,42822,NG (Natural Gas),540.0,166.39999999999998,5.7702889952500005
NEWCASTLE_145,42822,NG (Natural Gas),135.0,36.519999999999996,4.883596076
WABASH,42822,DFO (Distillate Fuel Oil),88.39999999999999,21.150000000000002,0.39225
WORTHINGTON,42822,NG (Natural Gas),242.0,74.91,4.985481441500001
WASHINGTON,42822,BIT (Bituminous Coal),804.51,268.28,14.009172996666669
ANDERSON_146,42822,NG (Natural Gas),168.69,48.49999999999999,4.895548611333333
CENTERVILLE,42822,NG (Natural Gas),82.8,22.04,4.8154429245
MARTINSVILLE,42822,BIT (Bituminous Coal),301.6,113.85,8.99487823375
NEWTON,42822,BIT (Bituminous Coal),1234.8,325.37,26.462809405
CHESHIRE,36892,BIT (Bituminous Coal),3686.500000000001,750.6500000000001,21.37054677714286
WILKESVILLE,36892,NG (Natural Gas),977.5,273.93,6.5100179646
ARCANUM,35923,DFO (Distillate Fuel Oil),3.0,0.52,0.0105
SAINTMARYS_147,35923,DFO (Distillate Fuel Oil),26.1,7.9399999999999995,1.6975520049999997
VERSAILLES,35923,DFO (Distillate Fuel Oil),5.4,1.6600000000000001,0.0
STRYKER,35923,DFO (Distillate Fuel Oil),19.0,9.45,0.6635
DEFIANCE,35923,DFO (Distillate Fuel Oil),15.0,5.15,0.4545
BRYAN,35923,DFO (Distillate Fuel Oil),13.3,4.620000000000001,0.05778571428571428
DRESDEN_148,36963,NG (Natural Gas),678.3,131.45,6.738351086666667
CONESVILLE,36963,BIT (Bituminous Coal),1729.29,523.12,16.947217876666667
CHILLICOTHE,36420,BIT (Bituminous Coal),27.2,11.61,0.0
BRILLIANT,37081,BIT (Bituminous Coal),1880.3999999999999,561.24,17.825234679999998
STRATTON_149,37081,DFO (Distillate Fuel Oil),12.5,3.0599999999999996,0.0
AVONLAKE_150,37411,DFO (Distillate Fuel Oil),29.0,8.89,0.847
CLEVELAND_151,37459,NG (Natural Gas),32.0,11.07,4.661392985
NAPOLEON,42751,NG (Natural Gas),70.19999999999999,25.520000000000003,1.9192287756000002
OAKHARBOR,42751,NUC (Nuclear),925.2,173.16,10.09
OREGON,42751,DFO (Distillate Fuel Oil),174.5,75.35000000000001,1.4377499999999999
BRYAN_152,42751,NG (Natural Gas),36.81,7.07,4.634331308666667
LUCKEY,42751,NG (Natural Gas),688.0,246.98000000000002,6.219044916500001
BOWLINGGREEN_153,42751,DFO (Distillate Fuel Oil),90.3,26.93,2.8981339218
TOLEDO,42751,NG (Natural Gas),10.0,2.79,4.5819797304
MONTPELIER,42751,DFO (Distillate Fuel Oil),10.8,3.3400000000000007,0.05266666666666667
FREMONT,42751,NG (Natural Gas),739.5,218.95,5.003768257
GENOA,42751,DFO (Distillate Fuel Oil),6.0,1.85,0.058499999999999996
DEFIANCE_154,42751,NG (Natural Gas),435.0,133.84,5.2372426469999995
WHEATFIELD,42751,BIT (Bituminous Coal),1943.4,559.56,16.4615472925
EDGERTON,40682,DFO (Distillate Fuel Oil),7.199999999999998,2.3099999999999996,0.013250000000000001
CARSONCITY,40682,NG (Natural Gas),680.0,146.70000000000002,6.0646988537499995
LANSING_155,40682,NG (Natural Gas),583.71,147.44,7.581757111
MARSHALL,40682,NG (Natural Gas),10.6,3.98,0.0
ALBION,40682,NG (Natural Gas),2.0,0.69,0.0
YPSILANTI,40682,DFO (Distillate Fuel Oil),67.5,20.779999999999998,1.2910920768
ANNARBOR,40682,DFO (Distillate Fuel Oil),57.89999999999999,15.689999999999998,2.131231957153846
FOWLERVILLE,40682,DFO (Distillate Fuel Oil),13.5,4.5,0.08099999999999999
TRENTON_156,40682,BIT (Bituminous Coal),775.5,218.03,13.638671973333333
NEWPORT,40682,NUC (Nuclear),1217.0,542.86,11.34
PORTLAND_157,40682,DFO (Distillate Fuel Oil),3.81,1.12,0.02416666666666667
BATTLECREEK,40682,NG (Natural Gas),4.0,0.8099999999999999,0.0
EASTLANSING,40682,NG (Natural Gas),99.3,27.2,3.8844370381666664
HILLSDALE,40682,DFO (Distillate Fuel Oil),22.900000000000002,7.96,3.0842266388333335
LITCHFIELD,40682,BIT (Bituminous Coal),55.0,17.19,8.603010348
BELLEVILLE,40682,NG (Natural Gas),340.0,126.81,5.204692154
JACKSON_158,40682,NG (Natural Gas),649.02,180.17999999999998,5.373139276166666
EASTLAKE,37406,DFO (Distillate Fuel Oil),34.0,11.53,0.513
CLEVELAND_159,37406,DFO (Distillate Fuel Oil),286.8,108.66,1.8650939946
NAPOLEON_160,37748,DFO (Distillate Fuel Oil),5.4,1.18,0.0
CLINTON_161,37748,NG (Natural Gas),2.0,0.34,0.0
ASHTABULA,38341,BIT (Bituminous Coal),282.10000000000014,75.63,3.282692395857143
PAINESVILLE,38341,BIT (Bituminous Coal),53.52,19.46,6.09576457575
EASTLAKE_162,38341,BIT (Bituminous Coal),369.0,83.82000000000001,9.752228505333333
PERRY,38341,NUC (Nuclear),1311.6,372.43,11.2
NILES,14552,DFO (Distillate Fuel Oil),32.4,7.56,0.43725
WHITEPINE,38729,NG (Natural Gas),60.0,20.32,4.685381397333334
SOUTHRANGE,38729,DFO (Distillate Fuel Oil),22.6,11.21,0.7885
MUNISING,38729,BIT (Bituminous Coal),6.2,2.56,0.0
MARQUETTE,38729,BIT (Bituminous Coal),568.0899999999999,143.78,7.01104182
DAFTER,38729,DFO (Distillate Fuel Oil),8.0,1.5900000000000003,0.052000000000000005
ESCANABA,38729,BIT (Bituminous Coal),163.29999999999998,49.91,2.493693849
NEWBERRY,38729,DFO (Distillate Fuel Oil),5.49,2.11,0.057666666666666665
MANISTIQUE,38729,DFO (Distillate Fuel Oil),4.8,1.6400000000000001,0.07275
ASHLAND_163,38729,NG (Natural Gas),27.2,7.34,4.746117606
SOLONSPRINGS,38729,DFO (Distillate Fuel Oil),7.98,1.95,0.0
PARKFALLS,38729,NG (Natural Gas),16.3,2.42,4.663774403
MAYVILLE,40418,DFO (Distillate Fuel Oil),13.5,4.699999999999999,0.08220000000000001
KINGSTON_164,40418,DFO (Distillate Fuel Oil),13.5,3.42,0.0745
CROSWELL,40418,DFO (Distillate Fuel Oil),5.1,1.42,0.0174
SEBEWAING,40418,NG (Natural Gas),15.2,4.450000000000001,0.0
CARO,40418,DFO (Distillate Fuel Oil),9.42,3.7199999999999998,0.04133333333333333
MOUNTMORRIS,40418,NG (Natural Gas),134.4,33.91,4.78053655175
CLARKSTON,40418,DFO (Distillate Fuel Oil),13.5,4.37,0.0802
PORTHURON,40418,BIT (Bituminous Coal),5.0,1.1,0.0
AVOCA,40418,NG (Natural Gas),1071.3,381.83000000000004,7.5145953525
WALLEDLAKE,40418,NG (Natural Gas),160.2,45.44,4.728951479333333
ROYALOAK,40418,DFO (Distillate Fuel Oil),3.8,0.61,0.0
GAYLORD,38423,NG (Natural Gas),118.19999999999999,47.17,4.684653531833333
DETOURVILLAGE,38423,DFO (Distillate Fuel Oil),6.0,2.0,0.09
TROUTLAKE,38423,DFO (Distillate Fuel Oil),21.3,3.28,0.5245
LACHINE,38423,NG (Natural Gas),170.08,46.78,4.8554907015
MACKINAWCITY,38423,NG (Natural Gas),20.0,2.4,4.663826635
MUSKEGON,39264,NG (Natural Gas),519.6,143.77,7.2604741724
FILERCITY,39264,NG (Natural Gas),89.5,39.93,6.017131066666667
HART,39264,DFO (Distillate Fuel Oil),3.7,0.86,0.04975
SAINTLOUIS,39264,DFO (Distillate Fuel Oil),6.720000000000001,1.5799999999999998,0.0
HERSEY,39264,NG (Natural Gas),52.1,14.819999999999999,4.665360766666667
GLADSTONE,51894,DFO (Distillate Fuel Oil),22.6,4.29,0.5805
NEWLISBON,51894,DFO (Distillate Fuel Oil),8.28,2.8000000000000003,0.0625
FREDERIC,51894,DFO (Distillate Fuel Oil),9.12,2.04,0.060875
CUMBERLAND_165,51894,DFO (Distillate Fuel Oil),9.8,3.62,0.061
LAFARGE,51894,DFO (Distillate Fuel Oil),1.5,0.19,0.0355
ARCADIA_166,51894,NG (Natural Gas),16.92,5.64,0.61355873825
ELKMOUND,51894,NG (Natural Gas),71.0,34.519999999999996,4.780379011999999
GENOA_167,51894,BIT (Bituminous Coal),345.6,65.1,16.27072574
ROTHSCHILD,51894,NG (Natural Gas),1167.8,405.43,11.215030631
ALMA,51894,BIT (Bituminous Coal),387.0,178.54,20.38993711
WAUSAU,51894,DFO (Distillate Fuel Oil),2.6,0.78,0.019000000000000003
STEVENSPOINT,51894,NG (Natural Gas),21.6,6.73,6.337922287
LACROSSE,51894,DFO (Distillate Fuel Oil),157.6,46.37,2.27175
CASHTON,51894,NG (Natural Gas),9.499999999999998,3.4499999999999997,0.0
VIOLA,51894,DFO (Distillate Fuel Oil),1.8,0.68,0.0565
MARSHFIELD,51894,NG (Natural Gas),60.4,10.73,4.897816594
GRANTSBURG,51894,DFO (Distillate Fuel Oil),6.4,1.8299999999999998,0.0
EAUCLAIRE,51894,NG (Natural Gas),312.4999999999999,88.87,3.798538698333333
BARRON,51894,DFO (Distillate Fuel Oil),8.52,2.43,0.0
GORDON,51894,DFO (Distillate Fuel Oil),7.0,1.45,0.046
ELROY,51894,DFO (Distillate Fuel Oil),6.6000000000000005,1.98,0.06383333333333334
CAMBRIDGE_168,51894,DFO (Distillate Fuel Oil),194.2,36.5,3.315469512
PRINCETON,51894,DFO (Distillate Fuel Oil),12.3,2.83,0.06599999999999999
GRANDMARAIS,51894,DFO (Distillate Fuel Oil),6.6899999999999995,2.11,0.06583333333333334
MELROSE,51894,DFO (Distillate Fuel Oil),9.2,3.2199999999999998,0.0561
MOOSELAKE,51894,DFO (Distillate Fuel Oil),10.82,3.7099999999999995,0.01792857142857143
HIBBING,51894,BIT (Bituminous Coal),11.97,2.17,8.083424209
SCHROEDER,51894,BIT (Bituminous Coal),252.0,56.699999999999996,5.976556011
MORA,51894,NG (Natural Gas),13.799999999999999,3.62,4.597713262
SILVERBAY,51894,BIT (Bituminous Coal),131.6,52.83,8.7793699245
NORTHBRANCH,51894,DFO (Distillate Fuel Oil),11.0,3.25,0.0636
COHASSET,51894,BIT (Bituminous Coal),1072.52,376.49,14.412289622500001
AURORA,51894,BIT (Bituminous Coal),116.0,31.560000000000002,4.3248532289999995
PINECITY,51894,DFO (Distillate Fuel Oil),25.0,5.95,0.6785
WILLMAR,51894,BIT (Bituminous Coal),26.0,4.39,6.3864323800000005
MAPLELAKE,51894,DFO (Distillate Fuel Oil),25.0,10.82,0.8245
SLEEPYEYE,51894,DFO (Distillate Fuel Oil),3.8,1.3399999999999999,0.058
MINNEAPOLIS,51894,NG (Natural Gas),608.5000000000002,134.19,5.96183720975
WELLS,51894,DFO (Distillate Fuel Oil),8.299999999999999,2.9,0.0
LITCHFIELD_169,51894,DFO (Distillate Fuel Oil),15.720000000000002,4.2299999999999995,0.0735
CANNONFALLS,51894,NG (Natural Gas),408.0,127.14000000000001,6.5999982594999995
REDWING,51894,NUC (Nuclear),1186.2,384.26,9.49
SPRINGVALLEY,51894,DFO (Distillate Fuel Oil),1.78,0.48,0.0
SAINTCLOUD_170,51894,NG (Natural Gas),72.0,24.9,4.669904305
ATWATER,51894,DFO (Distillate Fuel Oil),36.0,12.94,0.063
SHAKOPEE,51894,NG (Natural Gas),561.0,168.76,2.713355672142857
ELKRIVER,51894,NG (Natural Gas),200.3,68.05000000000001,1.3439570284
NEWULM,51894,NG (Natural Gas),78.5,22.22,3.0741578391999997
SAINTBONIFACIUS,51894,DFO (Distillate Fuel Oil),61.2,17.52,1.7495
SAINTPAUL_171,51894,NG (Natural Gas),601.6,160.95,3.0590577222500004
HUTCHINSON,51894,NG (Natural Gas),125.82,39.14,4.6565539386250006
BAYPORT,51894,BIT (Bituminous Coal),598.4,124.13,23.28209765
MONTICELLO,51894,NUC (Nuclear),685.0,93.97,9.48
BLUEEARTH,51894,DFO (Distillate Fuel Oil),44.1,12.64,0.0
FARIBAULT,51894,NG (Natural Gas),334.5,123.41,6.4252471415
LAKEVILLE,51894,DFO (Distillate Fuel Oil),8.8,1.35,0.2165
INVERGROVEHEIGHTS,51894,NG (Natural Gas),280.8,80.00999999999999,4.859124235666666
GLENCOE,51894,DFO (Distillate Fuel Oil),39.48,13.47,0.19899999999999998
BECKER,51894,BIT (Bituminous Coal),2469.3,704.3299999999999,20.414205356666667
COTTAGEGROVE,51894,NG (Natural Gas),283.5,87.1,5.9788251255
LANESBORO,51894,DFO (Distillate Fuel Oil),5.0,1.9,0.011375
RENVILLE,51894,BIT (Bituminous Coal),7.5,2.16,8.089663761
CHASKA,51894,NG (Natural Gas),51.400000000000006,12.45,1.61600655
DELANO,51894,DFO (Distillate Fuel Oil),21.720000000000002,5.55,0.10008333333333334
NEWPRAGUE,51894,NG (Natural Gas),16.9,5.1,4.5904087904
LANSING_172,51894,BIT (Bituminous Coal),274.5,122.01,15.50864267
ALGONA,51894,DFO (Distillate Fuel Oil),8.04,2.5700000000000003,0.11900000000000001
LAKEMILLS,51894,DFO (Distillate Fuel Oil),18.5,6.6,0.1136
WESTBEND,51894,DFO (Distillate Fuel Oil),7.82,2.37,0.0386
FORESTCITY,51894,DFO (Distillate Fuel Oil),22.020000000000003,4.51,0.09591666666666666
MIDLAND,39563,DFO (Distillate Fuel Oil),1853.8000000000002,626.8800000000001,6.723234268142858
VESTABURG,39563,DFO (Distillate Fuel Oil),30.7,13.65,1.2360844945
KALKASKA,39563,NG (Natural Gas),60.5,29.16,5.089942764
MUIR,39563,NG (Natural Gas),4.8,1.4500000000000002,2.297450425
BAYCITY,39498,NG (Natural Gas),28.0,6.82,4.6040446290000006
ESSEXVILLE,39498,BIT (Bituminous Coal),2277.5000000000005,730.6700000000001,8.689804569555555
ZION,48729,NG (Natural Gas),596.7,157.46,6.720378426333333
WAUKEGAN,48729,DFO (Distillate Fuel Oil),793.7,168.87,3.2313558049999997
GREATLAKES,48729,NG (Natural Gas),11.0,2.42,2.29763004
TWORIVERS,48729,NUC (Nuclear),1311.0,351.94,6.628666666666668
KAUKAUNA,48729,NG (Natural Gas),724.7100000000002,190.47,4.945799229333334
GREENBAY,48729,BIT (Bituminous Coal),532.01,144.02000000000004,7.357615031
SHEBOYGAN,48729,BIT (Bituminous Coal),833.6999999999999,259.0,14.75754888
PLEASANTPRAIRIE,48729,DFO (Distillate Fuel Oil),1235.2,344.64,8.5599187
MILWAUKEE,48729,NG (Natural Gas),303.2,128.67000000000002,6.6943401198000005
WASHINGTONISLAND,48729,DFO (Distillate Fuel Oil),4.9799999999999995,1.5899999999999999,0.016666666666666666
PARDEEVILLE,48729,BIT (Bituminous Coal),1112.0,218.85,23.87388273
WATERTOWN,48729,NG (Natural Gas),381.6,122.7,5.322453543
SHEBOYGANFALLS,48729,NG (Natural Gas),346.8,124.47,6.238076327
GERMANTOWN,48729,DFO (Distillate Fuel Oil),336.8,83.53,1.9844715524999998
OAKCREEK,48729,BIT (Bituminous Coal),2642.6,813.8199999999999,10.413922056666665
WAUPUN,48729,BIT (Bituminous Coal),4.3,1.3900000000000001,0.0
UNIONGROVE,48729,NG (Natural Gas),381.6,131.87,5.40147806925
PORTWASHINGTON,48729,NG (Natural Gas),1208.82,288.29,6.5841825856666665
DEPERE,48729,NG (Natural Gas),192.3,62.12,6.463027875
GRANDHAVEN,40948,DFO (Distillate Fuel Oil),100.88999999999999,16.74,3.048681314333333
DORR,40948,NG (Natural Gas),24.8,7.18,4.693724164
HOLLAND,40948,BIT (Bituminous Coal),248.49,60.08,5.705695560857143
LOWELL,40948,NG (Natural Gas),3.7,0.72,4.588003933
ZEELAND,40948,NG (Natural Gas),1002.5100000000002,375.49999999999994,3.1144521060555554
WESTOLIVE,40948,BIT (Bituminous Coal),1579.4099999999999,548.9300000000001,6.1933204449999995
TRENTON_173,40594,DFO (Distillate Fuel Oil),13.5,5.390000000000001,0.0
WYANDOTTE,40594,BIT (Bituminous Coal),78.39999999999999,27.09,2.017459719285714
MELVINDALE,40594,NG (Natural Gas),760.0,167.78,6.2202353875
DEARBORN,40594,DFO (Distillate Fuel Oil),5.0,1.5699999999999998,0.037000000000000005
WARREN,40594,DFO (Distillate Fuel Oil),65.78999999999999,18.83,0.6268333333333334
DETROIT,40594,NG (Natural Gas),142.2,67.02,5.1685595595
RIVERROUGE,40594,NG (Natural Gas),944.0000000000002,266.78999999999996,5.787255391857143
MONROE_174,40722,BIT (Bituminous Coal),3293.099999999999,760.7900000000001,6.732064108888888
NEWPORT_175,40722,DFO (Distillate Fuel Oil),64.0,20.18,0.47124999999999995
ERIE,40722,BIT (Bituminous Coal),363.99,122.11999999999999,7.5578491014999996
EASTCHINA,41079,DFO (Distillate Fuel Oil),3592.8899999999994,1036.99,7.60463236947826
SAINTCLAIR,41079,BIT (Bituminous Coal),2.0,0.97,0.0
COVERT,40981,NG (Natural Gas),1987.8,567.21,7.102395960428571
STURGIS,40981,NG (Natural Gas),6.0,1.18,4.597066437
OTSEGO,40981,NG (Natural Gas),21.2,4.51,4.628767547999999
KALAMAZOO,40981,NG (Natural Gas),22.6,6.12,3.6799581268000003
DORR_176,40981,NG (Natural Gas),23.0,9.28,4.713375796
BRIDGMAN,40981,NUC (Nuclear),2285.3,787.6700000000001,10.92
ATHENS_177,40981,NG (Natural Gas),73.1,34.04,5.16463189
NOTREDAME,40981,BIT (Bituminous Coal),28.799999999999994,9.449999999999998,1.6101468124
WARREN_178,40263,NG (Natural Gas),68.0,13.959999999999999,4.6384079008
ROCHESTER,40263,NG (Natural Gas),2.8,0.4,0.0
EVANSVILLE_179,46452,NG (Natural Gas),22.2,9.1,4.639922461499999
MOUNTVERNON_180,46452,NG (Natural Gas),181.9,57.44,6.192349959999999
NEWBURGH_181,46452,BIT (Bituminous Coal),368.9,97.21000000000001,11.35431887
NEOGA,46452,NG (Natural Gas),402.5,87.85,5.111231244200001
SAINTELMO,46452,NG (Natural Gas),71.0,35.11,5.200664268
MARION_182,46452,BIT (Bituminous Coal),422.0,111.45000000000002,7.509972767833335
CARBONDALE,46452,BIT (Bituminous Coal),3.5,1.35,8.040012504
FAIRFIELD_183,46452,DFO (Distillate Fuel Oil),7.5,2.87,0.0
BEECHERCITY,46452,NG (Natural Gas),702.09,176.51,6.952575367333334
FLORA,46452,NG (Natural Gas),456.0,147.38,5.446530449
REDBUD,46452,DFO (Distillate Fuel Oil),7.5,2.3600000000000003,0.07366666666666667
JOPPA,46452,BIT (Bituminous Coal),1099.8,328.66999999999996,11.217667501666666
CARMI,46452,DFO (Distillate Fuel Oil),16.8,4.77,0.07991666666666666
ALTAMONT,46452,DFO (Distillate Fuel Oil),7.2,2.07,0.0
KINMUNDY,46452,NG (Natural Gas),270.0,100.89,5.713760269
GRANDTOWER,46452,NG (Natural Gas),640.88,145.27,5.877484358749999
PINCKNEYVILLE,46452,NG (Natural Gas),379.97999999999996,101.3,4.9865521768333325
MCLEANSBORO,46452,DFO (Distillate Fuel Oil),10.78,3.54,0.03914285714285714
WATERLOO,46452,NG (Natural Gas),13.6,5.05,4.607680114
JACKSON_184,46452,DFO (Distillate Fuel Oil),26.279999999999998,5.720000000000001,0.11633333333333333
LOGANSPORT,42673,BIT (Bituminous Coal),61.0,19.2,7.060146634999999
CAYUGA,42673,BIT (Bituminous Coal),1876.619999999999,591.0200000000001,4.769670436461538
LAFAYETTE,42673,BIT (Bituminous Coal),24.510000000000005,6.95,0.68390843775
WESTLAFAYETTE,42673,NG (Natural Gas),41.4,12.52,4.6706565415
CRAWFORDSVILLE,42673,BIT (Bituminous Coal),24.1,5.01,4.045621395
TUSCOLA,42673,BIT (Bituminous Coal),18.0,7.83,5.381831835666667
NEOGA_185,42673,NG (Natural Gas),80.5,33.88,5.225066196
TILTON,42673,NG (Natural Gas),188.0,52.79,4.8593640657499995
SULLIVAN_186,42673,DFO (Distillate Fuel Oil),25.380000000000003,7.2,0.12066666666666666
INDIANAPOLIS,42171,NG (Natural Gas),1264.4900000000002,363.07000000000005,4.109908209149999
NOBLESVILLE,42171,NG (Natural Gas),328.0,98.00999999999999,5.0148049422
DANVILLE,42171,DFO (Distillate Fuel Oil),7.02,1.79,0.02764285714285714
MADISON_187,42599,BIT (Bituminous Coal),1303.8,314.59,12.071130295000001
RENSSELAER_188,46732,NG (Natural Gas),21.800000000000004,6.829999999999999,1.5352220015
CHAMPAIGN,46732,NG (Natural Gas),85.0,28.990000000000002,6.19446381209091
DECATUR_189,46732,BIT (Bituminous Coal),396.97999999999996,132.27999999999997,7.412927266
FARMERCITY,46732,NG (Natural Gas),11.32,4.2700000000000005,0.7647483498333333
GIBSONCITY,46732,NG (Natural Gas),270.0,72.24,5.636796146
MTZION,46732,DFO (Distillate Fuel Oil),4.71,0.6599999999999999,0.0
RANTOUL,46732,DFO (Distillate Fuel Oil),27.180000000000003,9.58,0.13849999999999998
CLINTON_190,46732,NUC (Nuclear),1138.3,206.29,10.55
OWENSVILLE,42651,BIT (Bituminous Coal),3339.5,990.2099999999999,22.164253978
WHITING,42054,NG (Natural Gas),576.8100000000001,152.04,6.4473212040000005
CHESTERTON,42054,NG (Natural Gas),641.0,182.74,11.704494687333332
PORTAGE,42054,NG (Natural Gas),61.0,18.23,4.731413492
WHEATFIELD_191,42054,NG (Natural Gas),258.0,57.870000000000005,5.669892998
MICHIGANCITY,42054,BIT (Bituminous Coal),540.0,70.48,21.57920077
CRETE,42054,NG (Natural Gas),356.0,90.17,5.176177011
UNIVERSITYPARK,42054,NG (Natural Gas),540.0,156.51,5.2385860326666664
WESTTERREHAUTE,42897,DFO (Distillate Fuel Oil),1792.2099999999998,571.6500000000001,6.482115224615385
INDIANAPOLIS_192,42829,BIT (Bituminous Coal),221.0,94.17,13.18554081
LAWRENCEBURG_193,43048,BIT (Bituminous Coal),1100.12,344.86,10.459554745
NAPERVILLE,43676,NG (Natural Gas),13.0,4.71,3.0672279669999996
MOOSEHEART,43676,NG (Natural Gas),1.8,0.69,1.14325323475
AURORA_194,43676,NG (Natural Gas),2.88,0.73,2.28704831775
OSWEGO_195,43676,NG (Natural Gas),2.2,0.6,4.577691812
WESTCHICAGO,43676,NG (Natural Gas),6.420000000000001,1.7899999999999998,3.051276101833334
MINOOKA,43676,NG (Natural Gas),1255.98,332.26,6.7795710995
GENEVA,43676,NG (Natural Gas),29.5,12.34,3.6824648453999997
CHICAGO,43283,NG (Natural Gas),202.32000000000002,40.080000000000005,2.077268684
LENA,44168,NG (Natural Gas),105.5,44.980000000000004,4.6060426539999995
CORDOVA,44168,NUC (Nuclear),2629.79,705.4699999999999,8.169190821399999
ROCKFALLS,44168,DFO (Distillate Fuel Oil),19.180000000000003,5.32,0.06025
MOLINE,44168,NG (Natural Gas),72.0,24.310000000000002,4.680214319
FENNIMORE,44168,DFO (Distillate Fuel Oil),7.4,1.6700000000000002,0.0
CASSVILLE,44168,BIT (Bituminous Coal),227.2,49.550000000000004,9.503061763000002
ARGYLE,44168,DFO (Distillate Fuel Oil),2.2,0.38,0.0555
MONTEZUMA,44168,DFO (Distillate Fuel Oil),9.78,3.1900000000000004,1.145496432875
BLOOMFIELD,44168,NG (Natural Gas),7.92,2.13,4.5817920665
MUSCATINE,44168,BIT (Bituminous Coal),1105.38,464.03,5.445309229599999
