,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,ERCOT,FPL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYISO,NWMT,OVEC,PJM,AEC,PNM,SEC,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW
2103,0,2122,47,303,11094,5121,5997,586,0,36538,12814,0,13883,1268,3738,70436,43,18409,1526,0,86334,408,1383,0,2245,0,24297,24326,68,2028,16139,2951,93
2104,0,2229,49,293,10629,5275,5763,556,0,37315,13287,0,13761,1274,3736,70295,45,18193,1510,0,85386,392,1363,0,2094,0,23741,24326,68,2095,15957,3025,90
2105,0,2196,52,297,10399,5415,5611,535,0,37760,13629,0,13422,1277,3742,69720,45,18044,1494,0,84283,384,1350,0,2060,0,23385,24326,68,2192,15655,3127,92
2106,0,2154,55,309,10265,5568,5575,517,0,38091,13996,0,13409,1304,3679,68927,45,17817,1461,0,83415,394,1333,0,2007,0,23538,24326,71,2280,15555,3112,86
2107,0,2149,57,309,10226,5731,5523,512,0,38718,14362,0,13278,1329,3621,68530,46,17444,1432,0,82449,398,1332,0,1976,0,23564,24326,68,2364,15337,3079,88
2108,0,2105,59,317,10185,5916,5581,500,0,39206,14841,0,13149,1356,3560,67783,47,17418,1415,0,81385,403,1338,0,2011,0,23523,24326,60,2441,15198,3058,85
2109,0,2086,63,306,10236,6092,5633,507,0,39438,15105,0,13168,1392,3475,66841,51,17454,1392,0,80907,421,1352,0,2005,0,23298,24326,57,2509,15169,3047,86
2110,0,2129,65,307,10250,6095,5688,498,0,39720,14980,0,13415,1374,3454,66675,50,17443,1372,0,80773,422,1358,0,2083,0,23183,24326,66,2525,15128,3025,88
2111,0,2163,66,301,10190,5970,5689,507,0,39661,14450,0,13552,1362,3446,66757,48,17391,1372,0,80839,427,1365,0,2102,0,22860,24326,63,2446,15144,3031,85
2112,0,2199,64,291,10268,5761,5888,520,0,39106,13807,0,13824,1312,3482,66554,45,17691,1376,0,82234,420,1389,0,2144,0,22704,24326,52,2360,15051,3065,82
2113,0,2257,65,295,10567,5770,5903,535,0,38619,13633,0,13504,1308,3543,67793,47,17584,1376,0,82940,433,1392,0,2262,0,23287,24326,67,2343,15559,3075,82
2114,0,2281,62,281,10203,5454,5723,520,0,38951,9789,0,12825,1245,3449,67976,42,16936,1382,0,80754,431,1464,158,2226,0,22835,24326,63,2212,15496,3120,84
2115,0,2245,58,265,9658,5036,5421,495,0,37985,8898,0,11895,1185,3315,66138,39,16005,1415,0,76989,400,1529,184,2065,0,21855,24326,65,2062,14871,3145,83
2116,0,2134,51,244,8996,4492,5036,446,0,36373,5837,0,10971,1084,3170,63240,34,14974,1373,0,73563,372,1478,102,1948,0,20379,24326,63,1881,13990,3036,83
2117,0,2044,46,225,8479,4022,4665,411,0,34157,9674,0,10550,996,3010,60725,30,14004,1320,0,71255,333,1411,60,1856,0,19600,24326,66,1713,13268,2917,83
2118,0,1946,41,205,8118,3716,4519,403,0,31896,8861,0,10447,944,2817,58397,28,13460,1263,0,69610,311,1329,13,1826,0,19015,24326,64,1575,12584,2807,75
2119,0,1918,38,194,7974,3507,4439,395,0,30394,8349,0,10238,904,2751,56768,27,13088,1229,0,68705,300,1266,13,1838,0,18460,24326,62,1503,12180,2737,74
2120,0,1905,35,185,7917,3417,4432,398,0,29405,8064,0,10152,903,2775,55907,26,12936,1204,0,68108,289,1233,16,1980,0,18044,24326,48,1471,12025,2695,75
2121,0,1912,34,184,7976,3428,4512,402,0,28958,7971,0,10226,905,2725,55917,26,12962,1211,0,68467,293,1217,4,2047,0,17745,24326,63,1450,12021,2606,74
2122,0,1935,35,189,8228,3535,4739,423,0,28909,8133,0,10591,947,2782,56358,26,13315,1204,0,69342,300,1209,4,2217,0,18017,24326,61,1470,12272,2555,72
2123,0,2056,36,200,8698,3759,5072,452,0,29355,8626,0,10995,999,2842,57795,30,14013,1227,0,70796,311,1243,7,2477,0,18647,24326,54,1539,12600,2569,75
2124,0,2218,36,212,9159,4045,5373,493,0,30577,9297,0,11711,1056,2948,59825,32,14763,1247,0,73458,340,1264,70,2477,0,19354,24326,64,1613,13226,2630,78
2125,0,2393,40,223,9630,4443,5613,526,0,31811,10461,0,12033,1154,3055,61609,39,15494,1308,0,75608,355,1343,126,2418,0,20336,24326,61,1762,13730,2708,81
2126,0,2556,46,238,9761,4854,5587,537,0,33274,11762,0,12087,1205,3178,64079,41,15816,1349,0,76853,381,1374,182,2316,0,21218,24326,53,1911,14206,2777,84
2127,0,2713,52,252,9719,5113,5424,534,0,35020,12716,0,11706,1223,3248,65824,44,15855,1388,0,76586,379,1376,214,2109,0,21478,24326,65,2048,14619,2859,81
2128,0,2803,56,262,9606,5320,5350,514,0,36338,13400,0,11128,1230,3251,66690,45,15739,1402,0,76101,386,1352,239,2048,0,21611,24326,59,2141,14685,2985,87
2129,0,2853,59,268,9503,5507,5330,496,0,37082,13920,0,10807,1244,3188,66818,46,15489,1398,0,75606,393,1330,261,1985,0,21618,24326,61,2254,14650,3027,83
2130,0,2840,63,274,9436,5719,5348,479,0,37199,14409,0,10776,1255,3181,66519,47,15182,1362,0,75500,394,1312,322,1982,0,21704,24326,65,2347,14592,2985,82
2131,0,2818,66,281,9386,5984,5328,474,0,37066,14861,0,10561,1292,3088,66168,49,15143,1343,0,74960,416,1300,359,1999,0,21894,24326,62,2436,14508,2936,80
2132,0,2794,69,287,9416,6301,5335,469,0,36948,15208,0,10721,1345,3136,65854,48,15134,1307,0,74947,421,1286,318,2016,0,22041,24326,60,2549,14482,2896,76
2133,0,2784,72,295,9544,6544,5418,475,0,36637,15462,0,11160,1378,3152,65932,53,15304,1292,0,75068,430,1277,350,2058,0,22332,24326,67,2639,14494,2857,73
2134,0,2794,73,301,9670,6761,5509,489,0,36103,15339,0,11570,1385,3186,66357,52,15610,1269,0,75539,442,1276,355,2095,0,22480,24326,72,2667,14491,2838,80
2135,0,2841,71,298,9674,6654,5510,488,0,35704,14766,0,12116,1362,3127,66757,52,15851,1266,0,75863,441,1281,347,2123,0,22411,24326,67,2603,14583,2882,73
2136,0,2844,67,291,9773,6095,5594,487,0,35497,14054,0,12582,1314,3194,67212,48,16293,1261,0,77664,425,1305,366,2098,0,22215,24326,65,2462,14762,2906,70
2137,0,2943,67,296,10139,6019,5800,510,0,36152,13941,0,12426,1314,3256,68686,48,16276,1266,0,79272,439,1350,383,2169,0,22960,24326,61,2408,15214,2923,74
2138,0,2973,64,286,9830,5624,5586,502,0,36962,13242,0,11867,1242,3247,69730,45,15819,1291,0,77704,439,1429,284,2093,0,22559,24326,70,2271,15068,2888,71
2139,0,2931,60,266,9306,5108,5248,474,0,36371,12387,0,11102,1156,3124,68023,40,15097,1329,0,74748,398,1494,31,1991,0,21470,24326,68,2092,14480,2922,80
2140,0,2833,55,247,8690,4551,4881,434,0,35130,11162,0,10541,1063,3022,65521,34,14263,1330,0,71734,369,1466,31,1848,0,20188,24326,73,1923,13766,2848,74
2141,0,2758,50,227,8124,4068,4519,390,0,33574,10182,0,9984,975,2968,63600,31,13518,1282,0,70066,331,1414,60,1725,0,19060,24326,62,1754,13189,2739,77
2142,0,2703,45,211,7785,3718,4342,384,0,32277,9366,0,9741,908,2937,62036,29,12977,1242,0,68278,308,1327,13,1680,0,18602,24326,62,1626,12841,2631,72
2143,0,2681,41,200,7534,3502,4201,373,0,31354,8806,0,9630,872,2950,61040,27,12668,1208,0,67396,288,1304,13,1651,0,18112,24326,59,1518,12489,2554,68
2144,0,2658,38,192,7427,3379,4125,374,0,30936,8454,0,9685,849,2960,60488,27,12504,1190,0,67351,284,1256,16,1674,0,17682,24326,74,1475,12527,2515,71
2145,0,2709,37,189,7435,3347,4114,378,0,30868,8325,0,9716,846,2975,60161,27,12427,1193,0,67407,282,1248,4,1701,0,17462,24326,55,1444,12845,2514,69
2146,0,2791,36,191,7530,3420,4209,389,0,31242,8384,0,9673,860,3112,60630,28,12662,1178,0,67854,281,1239,0,1784,0,17540,24326,69,1450,13138,2503,70
2147,0,2861,37,197,7864,3607,4376,416,0,31965,8706,0,10093,902,3270,61625,29,13118,1187,0,69488,288,1253,7,1869,0,17724,24326,62,1487,13835,2549,75
2148,0,3037,37,204,8285,3861,4571,459,0,33414,9241,0,10532,952,3461,63638,33,13628,1211,0,71793,307,1283,70,1986,0,18102,24326,67,1552,14675,2600,72
2149,0,3150,43,218,8916,4342,4934,518,0,35267,10496,0,10935,1034,3643,65426,36,14521,1249,0,74544,336,1331,126,2074,0,19310,24326,78,1738,15786,2663,78
